AccountAge,MonthlyCharges,TotalCharges,SubscriptionType,PaymentMethod,PaperlessBilling,ContentType,MultiDeviceAccess,DeviceRegistered,ViewingHoursPerWeek,AverageViewingDuration,ContentDownloadsPerMonth,GenrePreference,UserRating,SupportTicketsPerMonth,Gender,WatchlistSize,ParentalControl,SubtitlesEnabled,CustomerID,Churn
10,7.631283928913513,76.31283928913513,Basic,Credit card,No,TV Shows,No,Computer,39.06687825591307,128.59590377843085,22,Fantasy,4.657056881525054,8,Female,0,Yes,No,AICIE8P9CS,1
48,15.712139314713829,754.1826871062638,Standard,Mailed check,No,TV Shows,No,Computer,30.464378317003856,46.261420515868906,10,Action,4.056583274028915,1,Female,10,No,Yes,YQSEBMM4R6,1
7,19.473270412771942,136.31289288940363,Basic,Bank transfer,No,TV Shows,No,Tablet,23.157491874610283,50.95189421232435,47,Sci-Fi,2.921068697873815,4,Male,5,No,Yes,OL3544WUXO,0
100,7.208533961639186,720.8533961639187,Basic,Mailed check,Yes,TV Shows,Yes,TV,31.441202890791104,124.00854375929474,42,Action,2.158514018743621,0,Female,8,No,No,N5IEOM31A1,0
74,8.828915527610578,653.3397490431828,Basic,Credit card,Yes,TV Shows,No,Computer,26.232719521246793,96.5719100817448,29,Comedy,4.383420613040874,3,Male,4,No,No,FISS9VNAMV,0
33,15.98138122934316,527.3855805683243,Standard,Mailed check,No,TV Shows,Yes,TV,23.18326187140419,133.13488503859946,33,Sci-Fi,1.6315023354455969,1,Male,24,Yes,No,S9DHV1765P,0
20,17.456281299041855,349.12562598083707,Premium,Bank transfer,No,TV Shows,No,Computer,3.6458644004335743,9.517931658888283,47,Fantasy,1.5449855941799675,6,Female,12,Yes,Yes,9ALD8RWW3R,1
89,5.193400497310662,462.21264426064886,Standard,Mailed check,No,Movies,Yes,Computer,12.544209637260918,177.18155021109663,22,Drama,2.8695164215916393,1,Female,0,No,No,K9MIZRN2S8,0
62,9.462276939233757,586.661170232493,Basic,Bank transfer,No,Movies,No,Tablet,1.2020715672330788,134.74657063247585,20,Fantasy,1.454454244096702,1,Female,1,No,Yes,X4QLWL38CF,0
8,15.10605063667834,120.84840509342672,Standard,Credit card,Yes,TV Shows,Yes,TV,16.49880990556732,33.546621467748906,7,Fantasy,3.373547463966145,2,Female,5,No,Yes,6QFIMZE4XB,0
4,11.28801578670214,45.15206314680856,Premium,Bank transfer,Yes,TV Shows,Yes,Computer,21.47247908306502,5.224758318510382,24,Action,2.7050593604906323,5,Female,4,No,Yes,2NQE62MBM2,1
81,16.119261592804342,1305.6601890171517,Premium,Credit card,No,Movies,Yes,Computer,21.02147467341198,35.860239036401886,12,Comedy,4.359590773554553,7,Female,14,Yes,No,BI0M8OOROJ,1
63,19.15164946750518,1206.5539164528263,Basic,Bank transfer,Yes,Movies,No,Mobile,12.269268759118802,139.8068620755253,35,Sci-Fi,1.5921269356195378,2,Female,2,No,Yes,40FUPHQ98T,0
118,17.893997344199295,2111.4916866155168,Premium,Credit card,No,Movies,No,TV,28.53078935999748,136.36881232275735,16,Comedy,1.290468353233949,4,Male,5,No,Yes,XV2AX0CTBU,0
70,8.594649580090772,601.625470606354,Premium,Bank transfer,No,Both,No,Tablet,8.740111592140792,173.96085529426836,25,Comedy,2.3919460962233816,8,Female,9,No,No,SW67EXOY5Y,0
114,15.79847914503048,1801.026622533475,Standard,Mailed check,No,Both,Yes,Computer,10.285119969909337,128.7122038393984,47,Comedy,3.179130862910448,2,Female,17,Yes,No,LYG0DQCK8N,0
97,6.919445051107777,671.1861699574544,Standard,Credit card,Yes,TV Shows,No,Tablet,15.553300585213307,125.91531597586022,9,Comedy,4.6573746167748045,1,Female,7,No,No,H6Z8NBCXZI,1
114,12.21725500974265,1392.7670711106623,Premium,Credit card,No,Both,Yes,Tablet,5.879799670198484,111.55758020277916,49,Fantasy,1.3638284103348792,0,Female,12,Yes,Yes,O5ZYVPZRVL,0
65,18.38041308379767,1194.7268504468486,Standard,Credit card,Yes,Both,No,TV,5.41926566696862,46.97533356162633,11,Comedy,3.735920062604978,5,Female,15,No,No,7SUW17B5LN,1
38,5.427654374270912,206.25086622229463,Premium,Electronic check,No,Movies,No,Tablet,5.278010099380116,163.21459437925225,18,Action,4.36969829616202,4,Female,24,Yes,No,OUTT7EUAXR,1
102,14.893669290519025,1519.1542676329404,Premium,Mailed check,Yes,TV Shows,No,Tablet,21.996117032333817,46.39971529662606,24,Action,2.9313125126455577,6,Male,4,Yes,Yes,Y64EUDRNM7,0
46,16.659458262148355,766.3350800588244,Basic,Electronic check,No,TV Shows,Yes,Tablet,35.3296104156698,176.14342090901704,40,Drama,4.617542224872277,3,Female,21,No,Yes,IDZQP9TMFC,0
74,10.708603982604842,792.4366947127583,Premium,Mailed check,Yes,TV Shows,No,Computer,38.75945507144684,44.01468330153464,3,Fantasy,4.208190171361504,5,Male,9,Yes,Yes,6SRQROS9T3,0
28,18.411868953057127,515.5323306855995,Standard,Electronic check,No,TV Shows,No,Computer,16.63145793246169,161.17218261578205,26,Drama,4.611427728114209,7,Female,13,No,No,2RPEJGQKH1,0
21,16.336019596517026,343.0564115268576,Standard,Credit card,No,TV Shows,No,Mobile,36.327816418969576,64.89391603729416,46,Drama,4.156261029741238,0,Male,13,No,No,F2SYAWPJPN,0
64,10.420806283348597,666.9316021343102,Premium,Electronic check,Yes,TV Shows,Yes,Mobile,11.930043224088726,52.83737607909783,45,Action,4.978490252683814,3,Female,8,No,Yes,N8ZWPQV3ZU,0
44,13.66378580490881,601.2065754159877,Standard,Bank transfer,Yes,Both,No,Mobile,22.995547204919585,87.24579829305208,44,Fantasy,1.5821791199156745,2,Female,4,Yes,No,FTKM5PJ5LD,0
85,5.480555313767518,465.847201670239,Premium,Credit card,Yes,TV Shows,No,Tablet,21.87504019628376,27.945507361965543,17,Drama,4.275684916728036,1,Female,18,Yes,Yes,UR6U6H1LUB,0
87,10.577852598134475,920.2731760376994,Basic,Mailed check,No,TV Shows,Yes,Mobile,19.298983424706243,107.90380526291824,35,Fantasy,1.303366717820468,7,Female,3,Yes,Yes,D5X4B5ZE6Z,0
97,12.88813610788056,1250.1492024644142,Basic,Bank transfer,Yes,Movies,No,Tablet,20.487696779560007,122.88492803611736,11,Fantasy,1.4130164467601336,7,Male,5,Yes,No,P23IFTKHVO,1
107,16.357023916821944,1750.201559099948,Premium,Bank transfer,No,TV Shows,Yes,TV,17.184536340078747,96.74486359772602,34,Action,1.4089520612877189,0,Female,9,Yes,Yes,EXHW66PX88,0
12,9.09488958683567,109.13867504202804,Premium,Credit card,No,Movies,Yes,Tablet,16.00005141448414,131.68587022434738,2,Drama,2.606810190253597,4,Male,5,No,Yes,KDP0XXFB8P,0
97,12.160385752872337,1179.557418028617,Standard,Electronic check,No,TV Shows,No,Mobile,28.80036510390788,112.79700399866194,42,Action,3.96665974969528,9,Female,23,No,No,PYG0XHT7I0,0
36,17.113950870522675,616.1022313388163,Standard,Bank transfer,Yes,Both,No,Computer,27.500245352909833,120.8318321209834,7,Sci-Fi,1.2276083720210615,9,Male,8,Yes,Yes,7HF5VIOT29,0
9,19.64856931827468,176.83712386447212,Standard,Mailed check,No,TV Shows,Yes,Computer,30.056278278760477,94.02716406088724,21,Drama,1.5494411073820626,7,Male,13,Yes,No,WC9UYO1BMW,0
2,7.022499825191715,14.04499965038343,Premium,Mailed check,Yes,Both,No,Mobile,8.541707786914571,47.06729692845312,2,Action,3.140358364955038,8,Female,5,No,Yes,JVXE2HALME,1
9,9.8339936790509,88.5059431114581,Premium,Credit card,No,Both,No,Computer,31.260237572844773,174.21830799297393,24,Fantasy,3.4536994987949416,0,Female,9,No,Yes,D04N482L1X,0
92,7.665278317869604,705.2056052440036,Standard,Mailed check,Yes,Both,No,Mobile,8.367029823795471,179.31886082170698,3,Fantasy,3.081925108569755,5,Male,10,Yes,Yes,DJI4IVYCFK,1
98,13.765317082344277,1349.0010740697392,Standard,Mailed check,No,Both,Yes,Tablet,27.821710391618687,96.71278140066232,20,Drama,1.654355204134136,4,Male,2,Yes,Yes,C85OH8E7CL,0
76,16.65594203068195,1265.8515943318282,Basic,Mailed check,Yes,TV Shows,Yes,Mobile,24.679572814872053,84.99809167198461,33,Sci-Fi,4.115626731843502,6,Female,14,No,No,9F4YYU1Z52,0
80,18.64976467958064,1491.9811743664511,Standard,Electronic check,Yes,Both,No,Mobile,39.25976503608158,79.58419717990076,1,Comedy,1.1829588031606972,5,Male,17,No,No,5QNZMX89ZX,1
63,15.67163536547835,987.313028025136,Basic,Bank transfer,No,TV Shows,Yes,Tablet,24.370012769701383,70.44881007562273,5,Drama,3.2453868688622363,8,Male,15,Yes,Yes,LZEUD1PIXY,0
80,16.45611765717421,1316.489412573937,Basic,Credit card,No,Both,Yes,Tablet,22.726024380874684,100.55644637900136,36,Action,1.130872295117276,9,Male,0,No,Yes,3AYCFEKYHZ,0
20,15.852826588005492,317.0565317601098,Premium,Electronic check,No,Movies,No,Tablet,22.543879651837894,76.8678625187818,31,Drama,4.2937118423079,5,Male,21,Yes,Yes,RJ0HQJ5ZTN,1
55,8.774095232604925,482.5752377932709,Premium,Electronic check,Yes,TV Shows,Yes,Computer,33.1632640676295,96.35025980225323,10,Sci-Fi,4.985149086858336,1,Female,22,No,No,908TWPIEXU,0
84,11.081997196238309,930.887764484018,Standard,Bank transfer,No,TV Shows,Yes,TV,22.19509704017018,34.503618825617984,26,Comedy,2.9031235316177133,7,Female,22,Yes,Yes,J4VWNXU8QA,0
11,10.977894844473305,120.75684328920636,Premium,Credit card,Yes,Both,No,Tablet,9.886443528040532,109.70857419659283,10,Comedy,1.238592745760707,7,Female,8,Yes,Yes,20TTR8LQCS,0
23,15.067298034884782,346.54785480235,Standard,Electronic check,Yes,Both,Yes,Computer,18.26729833969222,144.594186324109,46,Action,4.866739012888562,7,Female,13,No,No,QL57WFHBVY,1
44,10.285904735039535,452.5798083417397,Standard,Electronic check,No,Both,Yes,Computer,15.876565596269437,12.776281448404951,36,Action,2.7648603941867695,9,Male,6,Yes,Yes,AWBS4WA5AN,0
49,11.262986455843803,551.8863363363464,Standard,Credit card,No,TV Shows,Yes,Computer,4.749792277857731,104.2619906827465,27,Comedy,2.6138297972551854,2,Female,3,Yes,Yes,7E5CBGQJLC,0
30,17.015395908686262,510.4618772605878,Standard,Electronic check,Yes,TV Shows,Yes,Tablet,36.569608048064055,21.761217064841116,43,Drama,1.2710236309529177,7,Female,12,No,No,WPIG5GZU88,0
84,15.45150233507382,1297.9261961462007,Standard,Credit card,No,TV Shows,No,Mobile,24.105296958137345,137.04375122478072,5,Comedy,2.5181810078477667,2,Male,20,Yes,Yes,9RYDK4KTZB,0
57,18.053448477626095,1029.0465632246876,Standard,Electronic check,No,TV Shows,Yes,TV,29.80250340799104,47.615129415928735,8,Comedy,4.4380796978238655,9,Male,2,Yes,Yes,M4KKPOU4XJ,0
2,9.364968894502113,18.729937789004225,Standard,Electronic check,Yes,Both,No,TV,23.820538972772052,71.73545490181704,5,Fantasy,4.3036390680888275,3,Male,24,Yes,Yes,5ACWVQK4EZ,0
77,5.756932652589409,443.2838142493845,Standard,Bank transfer,Yes,Both,Yes,Tablet,33.46922434843795,47.09129891775012,21,Action,2.6801128457391816,1,Female,12,No,No,WILSLRJ1TF,0
100,9.364132138625832,936.4132138625832,Basic,Electronic check,Yes,TV Shows,Yes,Mobile,27.738029608623293,111.10548448354696,32,Fantasy,2.625368571447501,1,Male,14,Yes,Yes,D82RE0AQPH,0
77,11.775530491612084,906.7158478541304,Premium,Electronic check,No,TV Shows,No,Computer,24.664914456492006,175.15253855212222,4,Action,1.8004664404529651,5,Female,18,Yes,No,2EGS380X37,0
34,8.501709437443072,289.05812087306447,Basic,Electronic check,No,Both,No,Tablet,30.40496779876996,132.38043678600985,16,Comedy,1.16337173353236,4,Female,21,Yes,No,L4ZA9POKRI,0
69,8.48937960782234,585.7671929397414,Premium,Mailed check,Yes,Movies,Yes,Tablet,22.583220859217395,162.40727715177627,46,Comedy,3.5585719873987105,4,Male,18,No,No,IAMQKEQGQ6,0
31,8.301940003681025,257.3601401141118,Premium,Credit card,No,Movies,Yes,Mobile,39.90496832440015,167.3591349204428,34,Fantasy,2.979969684301258,7,Female,10,No,Yes,YX7SIQGTFI,0
23,7.666034642592455,176.31879677962647,Standard,Electronic check,No,TV Shows,Yes,Tablet,34.345707312124375,136.7752183059629,41,Drama,1.9345843528636593,9,Female,5,No,Yes,VBPIX10G5Y,1
58,19.9137676861096,1154.998525794357,Basic,Bank transfer,No,Both,Yes,Mobile,18.359079196163663,93.39226207474276,21,Sci-Fi,3.289770711168573,3,Female,4,Yes,Yes,ABFNY4IA43,0
91,14.24612109996212,1296.3970200965528,Basic,Electronic check,No,Both,No,TV,16.3859760912089,54.95845974623075,14,Drama,1.7691314269874736,2,Female,8,Yes,Yes,HSIOC4OMWO,0
84,8.292850190461952,696.5994159988039,Basic,Mailed check,No,Both,No,Mobile,35.81258603069291,163.69554960699287,31,Comedy,3.1794793439042417,4,Female,24,No,Yes,ICTVN4I5AB,0
110,12.361254453390382,1359.737989872942,Standard,Credit card,No,TV Shows,Yes,Mobile,37.07289788148057,45.21553398530253,6,Comedy,2.391554086295232,1,Male,4,No,No,JBP78Y177Q,0
22,10.257309323923458,225.6608051263161,Basic,Bank transfer,No,TV Shows,No,TV,15.050746910303964,158.8405410639185,37,Sci-Fi,4.515169319517689,5,Female,18,No,No,TDLGLX9O7I,0
61,14.583450154585735,889.59045942973,Standard,Mailed check,No,Movies,No,Mobile,38.85079742664694,69.47754564081035,32,Action,3.25516089306723,8,Female,0,No,Yes,1KI930I3DY,0
54,11.593546374858407,626.0515042423541,Standard,Credit card,Yes,Both,Yes,Tablet,34.896726134273145,39.25171290308292,36,Comedy,3.694623958552944,1,Male,1,Yes,Yes,63CMEE4UB5,0
29,13.89772225343865,403.03394534972085,Basic,Mailed check,Yes,Movies,Yes,Computer,34.602769522275395,11.607541908887976,16,Drama,1.1135914995664489,1,Male,3,No,No,I5V4AULRFF,0
6,10.006468523617531,60.0388111417052,Standard,Credit card,No,Movies,No,Mobile,35.11775631314851,142.44205734535743,22,Action,2.0100162346240498,4,Female,2,No,Yes,AEEOYT2CL1,0
86,12.148092829604696,1044.735983346004,Premium,Credit card,Yes,TV Shows,Yes,Computer,37.64545251204768,159.4095178638066,40,Action,4.1195358478157775,3,Male,17,No,No,RXSCVPXS71,0
81,8.263231427191174,669.3217456024851,Basic,Credit card,Yes,Movies,Yes,TV,37.6255085692164,36.47642335607741,9,Comedy,4.6674660223500535,3,Male,1,No,No,5DPMDP1DZ2,0
107,19.728248322168575,2110.9225704720375,Standard,Mailed check,Yes,Movies,No,Tablet,26.39005591813512,140.81452807975214,48,Action,4.958084209271471,3,Male,9,No,Yes,KRFSGHFXWW,0
3,18.744814178015936,56.23444253404781,Basic,Mailed check,No,Movies,No,Tablet,13.394506735862253,47.17320734371018,28,Sci-Fi,2.3773716473891167,2,Female,21,Yes,No,CCOG09L330,0
20,17.414670688996765,348.2934137799353,Standard,Mailed check,Yes,Movies,No,Mobile,12.94950729402972,107.92422364645508,4,Sci-Fi,2.9942754509864646,5,Female,2,No,No,3R68POOGOA,1
116,12.599150922111502,1461.5015069649342,Standard,Credit card,Yes,TV Shows,No,Mobile,22.931498318891105,175.25509401049956,5,Fantasy,1.545865651095523,5,Male,7,Yes,Yes,YJSFISSOXX,0
21,14.635035034664776,307.3357357279603,Standard,Credit card,No,Both,No,Computer,32.09652146546588,95.33973021836977,9,Drama,2.8749381890366745,9,Female,9,Yes,No,X3BMJE4ZXR,1
27,11.497850718698984,310.44196940487257,Standard,Bank transfer,Yes,TV Shows,Yes,Tablet,2.415948363417524,160.44564570952022,17,Comedy,3.5670388962069692,7,Female,0,No,No,4EP3BF78BG,1
99,12.937241005438544,1280.786859538416,Basic,Credit card,Yes,Movies,No,TV,8.0857897740173,74.49774809892607,31,Action,3.538317063647091,2,Female,16,Yes,No,FD806VUVJH,0
95,6.35037587900005,603.2857085050048,Basic,Electronic check,Yes,Both,No,Mobile,9.364021589157616,76.53015226127111,1,Sci-Fi,3.6687628331021114,5,Male,16,Yes,Yes,NM1AKHVA1F,0
29,15.95096277326676,462.577920424736,Premium,Credit card,No,TV Shows,Yes,Computer,39.07110682298318,42.21029056799325,38,Comedy,4.684884054570935,4,Male,18,No,Yes,XYFARQQ1EC,0
43,13.15870959485142,565.8245125786111,Premium,Electronic check,Yes,TV Shows,No,TV,8.093456427331075,179.64083781134343,21,Drama,4.781259243424341,1,Male,18,No,Yes,TJV0JM04H2,0
104,17.02119930484085,1770.2047277034485,Basic,Electronic check,Yes,Both,Yes,TV,39.29618964724252,163.09096209032066,42,Fantasy,1.2026212051277048,6,Male,23,Yes,Yes,DVWTZNFXR6,0
67,15.342425470949944,1027.9425065536464,Basic,Mailed check,Yes,TV Shows,Yes,Mobile,29.959100774476493,16.405049160083443,29,Sci-Fi,2.512451109864602,3,Male,11,Yes,Yes,7XI7AJV2Y7,1
35,13.37535956300733,468.1375847052566,Standard,Electronic check,No,Movies,No,Tablet,33.31550576916995,20.015583072797902,24,Drama,3.00630285731835,1,Male,20,No,Yes,KC1NKV0QUE,0
9,18.959056536268974,170.6315088264208,Standard,Bank transfer,Yes,TV Shows,Yes,Computer,26.489176493915103,169.24022100470168,42,Drama,4.883428682096772,9,Male,16,Yes,Yes,80862VVM5Z,0
18,13.255198672820784,238.5935761107741,Premium,Mailed check,Yes,Movies,No,Mobile,19.67726704513004,143.24710625524114,5,Action,1.6781446755701213,9,Male,21,Yes,Yes,B0BXW3MX58,1
48,14.483040804863004,695.1859586334242,Standard,Mailed check,Yes,Movies,Yes,Mobile,6.562586645555293,20.489776605970725,2,Action,2.2186330505117833,4,Female,2,No,No,NHZABFRU91,1
18,11.932087262840351,214.77757073112636,Basic,Mailed check,Yes,Both,Yes,Computer,34.43973925734717,173.6173486966999,35,Drama,3.896826767739252,7,Female,1,No,Yes,INNDTZLR54,0
33,6.020190573182748,198.6662889150307,Standard,Electronic check,No,TV Shows,Yes,Mobile,33.69410125316464,167.99168689568913,27,Comedy,4.750914843913362,1,Male,4,Yes,No,TRI41VOHS4,0
93,6.4970569678757055,604.2262980124406,Premium,Electronic check,Yes,Movies,Yes,Mobile,23.27403927261472,126.27276269851484,7,Action,4.8763149879513055,0,Male,21,No,Yes,LLZ5BXB9PH,0
56,12.66035125909405,708.9796705092667,Basic,Mailed check,Yes,Both,No,Mobile,34.960419619385696,179.340163336126,29,Sci-Fi,1.2895932176159532,5,Male,10,Yes,Yes,LO70EXVGHE,0
112,10.698528380489662,1198.2351786148422,Premium,Bank transfer,Yes,Movies,No,Computer,12.53512077463063,112.50329632522988,29,Action,3.018874539234528,9,Male,1,Yes,No,EZAIIO46P1,0
28,12.324918287204518,345.0977120417265,Premium,Electronic check,No,TV Shows,Yes,TV,36.128918915921176,138.35050091686367,7,Fantasy,4.820683882545621,8,Male,14,No,Yes,NBNEKAMIAP,0
50,13.871782971906928,693.5891485953464,Basic,Credit card,No,Movies,No,Computer,20.93356153355191,80.43807533228237,35,Drama,2.5576543035182455,1,Female,16,No,No,304ULGJOL5,0
109,7.418513931584568,808.618018542718,Basic,Electronic check,Yes,Movies,Yes,Mobile,7.686830377951292,131.44252948316043,30,Fantasy,4.754281529123822,1,Male,7,Yes,Yes,7L6GJZ94PQ,0
2,16.5469133498214,33.0938266996428,Standard,Credit card,Yes,TV Shows,Yes,Mobile,38.82626673650084,147.26505261232714,21,Action,4.275636020524617,4,Female,4,Yes,No,U60TRGZ23B,1
17,13.002221873230502,221.03777184491852,Basic,Electronic check,Yes,TV Shows,No,Mobile,1.5860062391532104,19.7113171701737,14,Drama,4.276986575421758,2,Female,18,Yes,Yes,GEWJCYPGI4,0
30,17.78970223331907,533.6910669995721,Standard,Bank transfer,Yes,Movies,No,Mobile,12.526015301561426,140.81726034999562,41,Comedy,3.3036238646102074,7,Male,21,Yes,No,WRJ6XEZOAQ,0
112,13.2758017161348,1486.8897922070978,Premium,Bank transfer,Yes,Movies,No,Computer,26.468269226955137,178.8352314051507,18,Drama,2.184057174503766,4,Male,7,Yes,Yes,YN5HCU3S1N,0
105,14.012638647056487,1471.3270579409311,Premium,Electronic check,No,Movies,Yes,Tablet,7.152631685690644,40.01998675398387,5,Drama,1.1961917079723547,0,Female,4,Yes,Yes,CWO6BQKFC5,0
13,7.76933570314271,101.00136414085524,Standard,Electronic check,No,Both,Yes,Computer,20.615416766902808,16.131051031157558,7,Action,4.37551360718011,9,Male,1,No,Yes,D9RPNL0P9H,1
14,15.19507873882054,212.7311023434876,Standard,Electronic check,Yes,Both,Yes,Tablet,21.153171707780253,52.681568303618896,40,Fantasy,2.47604063718419,4,Male,5,No,No,XQX5HUGXQW,1
59,18.177744314153216,1072.4869145350397,Basic,Mailed check,No,Both,No,TV,9.204337934683362,132.66407921562595,35,Comedy,2.361074140596577,4,Male,23,Yes,Yes,AD8EGVBT3F,0
116,16.365668130753477,1898.4175031674033,Standard,Mailed check,No,TV Shows,No,Tablet,11.720765375933244,132.5482342167486,43,Fantasy,3.478812927843611,8,Male,6,Yes,Yes,FA0MCWJWV1,0
108,19.97668645810468,2157.4821374753055,Basic,Mailed check,Yes,Movies,Yes,Mobile,6.4502234088198485,131.9266075326693,45,Sci-Fi,2.523814516317102,4,Female,19,No,Yes,JHSBA0QNTK,0
31,6.201698230418055,192.2526451429597,Premium,Bank transfer,Yes,Movies,Yes,Computer,11.56554673304478,137.08229317186513,1,Sci-Fi,3.7710793545251815,4,Female,1,No,Yes,O2WQJ0V50I,0
62,5.784001929931914,358.60811965577864,Premium,Mailed check,No,Both,No,Mobile,35.7750542296071,118.64509977289345,3,Sci-Fi,4.133723863865829,2,Female,4,No,Yes,SOEST6QNU4,0
109,8.053941697578445,877.8796450360505,Premium,Credit card,Yes,TV Shows,No,Computer,31.563766950079827,65.03977133910294,18,Comedy,1.9166184913299815,5,Male,5,Yes,No,RERYU0NN8G,0
57,8.701926534011381,496.00981243864874,Basic,Electronic check,Yes,TV Shows,Yes,TV,23.680144846623044,76.64007578970029,42,Sci-Fi,4.855031028201605,5,Female,13,Yes,No,T8HZZQW2I9,0
48,7.844856176649381,376.55309647917034,Premium,Electronic check,Yes,Movies,No,Computer,27.123023683901813,79.25612718641936,0,Drama,2.6615669970536424,8,Female,10,No,Yes,FJP1L6AON3,0
84,15.401823248496385,1293.753152873696,Premium,Credit card,Yes,Movies,No,TV,14.577848320927242,94.75520173742964,48,Fantasy,2.2597991315028505,4,Male,11,No,Yes,3JAWFACEPZ,0
36,11.814025325721278,425.304911725966,Premium,Credit card,No,Movies,Yes,TV,28.65366436906786,76.17125827868036,28,Fantasy,2.365519942413497,1,Male,8,Yes,No,CD8MLAC0HO,0
25,14.73906865261138,368.4767163152845,Premium,Credit card,Yes,Both,No,Computer,6.056097825530826,132.99227604273648,17,Sci-Fi,4.671645363996898,2,Male,7,No,No,I9GIAJWXO2,0
19,11.303559055291032,214.7676220505296,Standard,Credit card,No,Movies,No,Tablet,3.442338998047302,122.92980878715558,22,Action,2.639344121037282,5,Female,16,Yes,No,EN8DT4WMEK,0
87,14.169072725347112,1232.7093271051988,Standard,Mailed check,Yes,Movies,No,Mobile,7.094216484940304,106.03837362066068,5,Drama,4.65207626220488,1,Female,21,Yes,Yes,NPZWAB92YV,0
68,16.601456864974793,1128.899066818286,Basic,Mailed check,Yes,TV Shows,No,Computer,38.70920450248219,32.58737363340485,19,Sci-Fi,3.8421444201215103,5,Male,23,Yes,No,K6HGUKOLAH,0
20,10.103198540896225,202.06397081792448,Basic,Bank transfer,No,Movies,No,Computer,38.805493611819735,134.8313003360905,23,Fantasy,3.2229283565138966,9,Male,19,Yes,No,8TKXUQA748,1
59,19.970783598588127,1178.2762323166994,Premium,Bank transfer,No,TV Shows,No,Mobile,37.84924633075855,11.958015005259108,37,Fantasy,4.520015407110717,3,Male,9,Yes,Yes,I9F7EHW4AY,0
53,19.09496892094108,1012.0333528098772,Basic,Electronic check,No,Movies,No,Tablet,21.757476538045808,131.27427020310034,47,Sci-Fi,2.586498421463828,2,Male,21,No,Yes,DJP6CI38ES,0
33,5.972599260591588,197.0957755995224,Basic,Bank transfer,Yes,Both,Yes,TV,3.90073918227393,106.24084340254949,40,Sci-Fi,3.0938315695940317,8,Female,9,No,No,GJGOLUNUK3,0
5,17.45143805561341,87.25719027806704,Standard,Bank transfer,Yes,Movies,No,Mobile,21.198870600724113,19.09295351185321,8,Fantasy,4.69519177924957,7,Female,11,No,Yes,T7OOQZP3L0,1
4,15.572537285473215,62.29014914189287,Premium,Electronic check,Yes,Both,Yes,Tablet,17.180884092482252,87.5596641012771,43,Sci-Fi,1.2355214282520763,9,Female,11,No,No,6KYMJMFDFB,0
63,5.987960319051954,377.2415001002731,Basic,Electronic check,Yes,TV Shows,Yes,Computer,26.756752185948947,33.57157449195153,0,Fantasy,1.6256174474380098,7,Male,18,No,Yes,LPJEOP55SS,0
40,8.362374795879383,334.4949918351753,Premium,Bank transfer,No,Both,Yes,Mobile,34.58381913215083,17.187013831559533,7,Drama,4.372158640412947,4,Female,12,No,No,7PM976EIQZ,0
81,8.46999966494377,686.0699728604454,Premium,Electronic check,No,TV Shows,No,TV,26.51374508562559,111.25736739768044,25,Comedy,1.54631875805843,3,Male,10,Yes,Yes,IIJV79KTW1,0
47,16.463623599638368,773.7903091830033,Standard,Credit card,No,Both,Yes,TV,19.13584857036628,42.31537111099696,35,Fantasy,1.586449626174777,5,Female,22,No,Yes,5MN2WT4UZ0,1
67,19.549786115389836,1309.835669731119,Premium,Mailed check,Yes,TV Shows,Yes,Mobile,36.20945399371259,13.284903493262824,20,Action,3.3124422884476385,9,Male,13,No,Yes,1K7NYRHQZI,0
31,17.206708333138653,533.4079583272983,Premium,Electronic check,No,Movies,No,Computer,33.39733452084296,127.28123385313124,12,Sci-Fi,2.71997646522388,8,Male,21,No,Yes,DJF5AKN3OZ,0
71,10.031701362050814,712.2507967056079,Basic,Electronic check,No,TV Shows,No,Mobile,14.878357824270871,13.049537215655246,16,Sci-Fi,4.099238657439356,4,Male,17,Yes,Yes,883CUCXUYT,1
88,16.647502284283362,1464.980201016936,Basic,Electronic check,Yes,TV Shows,No,Computer,34.753911617589225,91.62034695374334,47,Drama,3.466922204172216,6,Female,9,No,No,LT92E3MZYM,0
74,12.185738747789726,901.7446673364398,Premium,Mailed check,No,Movies,Yes,Tablet,5.8937729132631125,162.56471020682966,35,Sci-Fi,4.808961671813252,0,Male,7,Yes,No,UQ2IAY2PM2,0
11,11.843096858334253,130.27406544167678,Standard,Mailed check,Yes,Movies,No,TV,20.127135607691287,94.38545447136887,32,Drama,4.012742409603528,9,Female,16,Yes,Yes,PXIWSTXH8H,1
49,10.559743853797231,517.4274488360644,Basic,Mailed check,Yes,TV Shows,Yes,Mobile,6.513881034074932,10.219253397817983,18,Comedy,4.269904264907659,6,Female,15,No,Yes,Q81IIJ0TFM,0
15,8.060811937361613,120.9121790604242,Basic,Mailed check,No,TV Shows,No,Tablet,33.406668181612126,71.47072752666298,2,Action,2.0240295632225966,1,Male,24,No,No,BKQSKVNWGN,0
69,13.849705705632992,955.6296936886764,Basic,Bank transfer,Yes,Movies,Yes,Computer,33.441374929314804,70.75429783150953,48,Fantasy,1.9106510924823716,8,Female,8,No,No,RMCFLO0Y3O,0
53,16.907189025255633,896.0810183385486,Standard,Bank transfer,No,TV Shows,Yes,Computer,37.19714071960973,114.01319568049888,42,Action,3.3200194081084797,9,Female,3,No,No,OPAX2ELKWL,0
